fips code,county,sector,scc,pollutant desc,total emissions,emissions uom
36081,Queens,Fuel Comb - Residential - Wood,2104008011,Mercury,0.00080921,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008011,Naphthalene,218.45,LB
36047,Kings,Fuel Comb - Residential - Other,2104007000,Lead,0.87785,LB
36047,Kings,Fuel Comb - Residential - Other,2104007000,Phenanthrene,0.0335706,LB
36047,Kings,Fuel Comb - Residential - Other,2104007000,Nitrate portion of PM2.5-PRI,0.0137661,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104009000,PM10 Filterable,6.086929,TON
36081,Queens,Fuel Comb - Residential - Oil,2104004000,Chromium (VI),3.788204,LB
36081,Queens,Fuel Comb - Residential - Oil,2104004000,"Benzo[g,h,i,]Perylene",0.112866,LB
36081,Queens,Fuel Comb - Residential - Oil,2104004000,Lead,63.12506,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008614,Fluoranthene,1.722212e-11,LB
36061,New York,Fuel Comb - Residential - Wood,2104008530,Ammonia,0.0,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008630,Sulfate Portion of PM2.5-PRI,1.624e-14,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008611,Anthracene,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008031,"1,3-Butadiene",42.662,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008031,Acenaphthene,0.736556,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008031,Nitrogen Oxides,0.266385,TON
36047,Kings,Fuel Comb - Residential - Other,2104002000,Benzo[a]Pyrene,0.0,LB
36047,Kings,Fuel Comb - Residential - Other,2104002000,Acetaldehyde,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008011,Sulfur Dioxide,0.0003469393,TON
36061,New York,Fuel Comb - Residential - Wood,2104008011,Benz[a]Anthracene,0.001235098,LB
36061,New York,Fuel Comb - Residential - Wood,2104008011,Acenaphthene,0.01666864,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008021,Toluene,328.09,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008021,Carbon Monoxide,41.29399,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008021,PM10 Primary (Filt + Cond),7.630041,TON
36047,Kings,Fuel Comb - Residential - Oil,2104011000,Sulfate Portion of PM2.5-PRI,0.00493134,TON
36047,Kings,Fuel Comb - Residential - Wood,2104009000,Fluorene,1.241822,LB
36047,Kings,Fuel Comb - Residential - Wood,2104009000,Nitrate portion of PM2.5-PRI,0.00611392,TON
36047,Kings,Fuel Comb - Residential - Wood,2104009000,Remaining PMFINE portion of PM2.5-PRI,1.31941,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008011,Pyrene,2.1493,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008011,Nickel,0.002653745,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008011,Fluorene,5.10316,LB
36061,New York,Fuel Comb - Residential - Wood,2104008530,Fluoranthene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008530,PM Condensible,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008630,Cresol/Cresylic Acid (Mixed Isomers),0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008630,Ammonia,0.0,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008630,Propionaldehyde,3.12758e-10,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008611,"1,3-Butadiene",0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008611,PM10 Primary (Filt + Cond),0.0,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008031,"Indeno[1,2,3-c,d]Pyrene",0.1363566,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008031,Benz[a]Anthracene,0.192873,LB
36047,Kings,Fuel Comb - Residential - Other,2104002000,Cyanide,0.0,LB
36047,Kings,Fuel Comb - Residential - Other,2104002000,Chloroform,0.0,LB
36047,Kings,Fuel Comb - Residential - Other,2104002000,Methyl Bromide,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008011,Acetophenone,0.032182,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008021,Ethyl Benzene,47.5524,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008021,Catechol,647.876,LB
36047,Kings,Fuel Comb - Residential - Wood,2104009000,PM2.5 Filterable,3.217855,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008500,Ethyl Benzene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008500,Manganese,0.0,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008011,Benz[a]Anthracene,0.172032,LB
36061,New York,Fuel Comb - Residential - Other,2104001000,Benzo[a]Pyrene,0.0,LB
36061,New York,Fuel Comb - Residential - Other,2104001000,PM2.5 Filterable,0.0,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008700,Pyrene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008700,Ammonia,0.0,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008700,Nitrogen Oxides,0.0,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008700,Organic Carbon portion of PM2.5-PRI,0.0,TON
36085,Richmond,Fuel Comb - Residential - Other,2104002000,5-Methylchrysene,0.0,LB
36085,Richmond,Fuel Comb - Residential - Other,2104002000,PM10 Primary (Filt + Cond),0.0,TON
36085,Richmond,Fuel Comb - Residential - Other,2104002000,Remaining PMFINE portion of PM2.5-PRI,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008614,Lead,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008614,Acenaphthene,0.0,LB
36081,Queens,Fuel Comb - Residential - Other,2104001000,Acenaphthylene,0.0,LB
36081,Queens,Fuel Comb - Residential - Other,2104001000,Lead,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008700,Pyrene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008700,Lead,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008700,1-Methylnaphthalene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008700,2-Methylnaphthalene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008700,Organic Carbon portion of PM2.5-PRI,0.0,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008100,Ammonia,0.4338706,TON
36005,Bronx,Fuel Comb - Residential - Oil,2104011000,Acenaphthylene,0.000701226,LB
36005,Bronx,Fuel Comb - Residential - Oil,2104011000,Manganese,2.337422,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008100,"1,3-Butadiene",77.5376,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008100,m-Xylene,39.763,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008100,Cresol/Cresylic Acid (Mixed Isomers),311.212,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008100,Fluoranthene,2.02128,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008021,Phenanthrene,5.39198,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008021,Elemental Carbon portion of PM2.5-PRI,0.0704163,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008021,Sulfur Dioxide,0.02810558,TON
36005,Bronx,Fuel Comb - Residential - Other,2104001000,Benzofluoranthenes,0.0,LB
36005,Bronx,Fuel Comb - Residential - Other,2104001000,Isophorone,0.0,LB
36005,Bronx,Fuel Comb - Residential - Other,2104001000,Phenanthrene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Other,2104001000,Nitrogen Oxides,0.0,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008530,"Benzo(g,h,i)Fluoranthene",1.2571e-13,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008530,Benzo[a]Pyrene,6.42506e-11,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008530,PM Condensible,2.3278e-13,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008100,Ethyl Benzene,0.83842,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008100,m-Xylene,2.19674,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008100,Propionaldehyde,9.33612,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008100,Nitrate portion of PM2.5-PRI,0.000597108,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008100,Organic Carbon portion of PM2.5-PRI,0.165996,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008100,PM Condensible,0.01477056,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008100,Remaining PMFINE portion of PM2.5-PRI,0.128858,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008021,Anthracene,1.150708,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008021,"Benzo[g,h,i,]Perylene",0.0771884,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008021,Arsenic,0.0001997799,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008021,1-Methylphenanthrene,0.742608,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008021,Acenaphthene,0.675706,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008021,Acetophenone,1.304582,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008530,Acenaphthene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008530,1-Methylnaphthalene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008611,Arsenic,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008611,Phenanthrene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008611,PM10 Filterable,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,Propionaldehyde,12.87588,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,Benzo[a]Pyrene,0.0453428,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,Benzene,19.33908,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,1-Methylnaphthalene,0.535232,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,Naphthalene,11.46206,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,o-Xylene,0.913934,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008031,Remaining PMFINE portion of PM2.5-PRI,0.0486892,TON
36061,New York,Fuel Comb - Residential - Other,2104002000,Benzyl Chloride,0.0,LB
36061,New York,Fuel Comb - Residential - Other,2104002000,Pyrene,0.0,LB
36061,New York,Fuel Comb - Residential - Other,2104002000,Acetophenone,0.0,LB
36061,New York,Fuel Comb - Residential - Other,2104002000,Nitrate portion of PM2.5-PRI,0.0,TON
36061,New York,Fuel Comb - Residential - Other,2104002000,Sulfur Dioxide,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008400,Acenaphthene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008400,2-Methylnaphthalene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008400,Sulfur Dioxide,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008615,Acenaphthylene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008615,Naphthalene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008615,Elemental Carbon portion of PM2.5-PRI,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008615,PM Condensible,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008011,Toluene,24.4936,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008011,Phenol,81.387,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008011,Acenaphthylene,2.88342,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008011,Arsenic,4.538121e-05,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008011,Fluorene,0.688302,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008011,PM2.5 Filterable,0.4534367,TON
36061,New York,Fuel Comb - Residential - Other,2104007000,Lead,0.45525,LB
36061,New York,Fuel Comb - Residential - Other,2104007000,Sulfur Dioxide,0.2926084,TON
36005,Bronx,Fuel Comb - Residential - Oil,2104004000,Pyrene,0.304082,LB
36005,Bronx,Fuel Comb - Residential - Oil,2104004000,Chromium (VI),5.42724,LB
36005,Bronx,Fuel Comb - Residential - Oil,2104004000,Chrysene,0.1702854,LB
36005,Bronx,Fuel Comb - Residential - Oil,2104004000,Nitrogen Oxides,643.9364,TON
36005,Bronx,Fuel Comb - Residential - Oil,2104004000,PM10 Filterable,38.63618,TON
36061,New York,Fuel Comb - Residential - Wood,2104008612,Acenaphthylene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008612,2-Methylphenanthrene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008612,Nickel,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008612,o-Xylene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008612,PM2.5 Filterable,0.0,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008612,Cresol/Cresylic Acid (Mixed Isomers),2.04578e-09,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008612,Arsenic,3.36e-15,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008612,Sulfur Dioxide,2.33816e-12,TON
36085,Richmond,Fuel Comb - Residential - Wood,2104008612,m-Xylene,2.61386e-10,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008400,Hydroquinone,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008614,"1,3-Butadiene",0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008614,Propionaldehyde,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008614,2-Methylnaphthalene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008614,Elemental Carbon portion of PM2.5-PRI,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008614,Sulfate Portion of PM2.5-PRI,0.0,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104009000,Acenaphthene,0.1998804,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104009000,Elemental Carbon portion of PM2.5-PRI,0.0942723,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104009000,Organic Carbon portion of PM2.5-PRI,0.892376,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008614,Acrolein,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008614,1-Methylnaphthalene,0.0,LB
36081,Queens,Fuel Comb - Residential - Natural Gas,2104006000,Nitrogen Oxides,2627.487,TON
36061,New York,Fuel Comb - Residential - Wood,2104008700,1-Methylphenanthrene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008700,2-Methylnaphthalene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008700,2-Methylphenanthrene,0.0,LB
36047,Kings,Fuel Comb - Residential - Other,2104001000,Styrene,0.0,LB
36047,Kings,Fuel Comb - Residential - Other,2104001000,Chlorobenzene,0.0,LB
36047,Kings,Fuel Comb - Residential - Other,2104001000,Propionaldehyde,0.0,LB
36047,Kings,Fuel Comb - Residential - Other,2104001000,Fluoranthene,0.0,LB
36047,Kings,Fuel Comb - Residential - Other,2104001000,Chrysene,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008031,Anthracene,1.050228,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008031,Nitrate portion of PM2.5-PRI,0.00136415,TON
36081,Queens,Fuel Comb - Residential - Other,2104007000,Formaldehyde,125.7658,LB
36047,Kings,Fuel Comb - Residential - Oil,2104004000,Elemental Carbon portion of PM2.5-PRI,4.29392,TON
36047,Kings,Fuel Comb - Residential - Oil,2104004000,Nitrate portion of PM2.5-PRI,0.0,TON
36047,Kings,Fuel Comb - Residential - Oil,2104004000,Organic Carbon portion of PM2.5-PRI,10.7348,TON
36047,Kings,Fuel Comb - Residential - Oil,2104004000,PM Condensible,26.20703,TON
36047,Kings,Fuel Comb - Residential - Oil,2104004000,PM2.5 Filterable,16.73218,TON
36047,Kings,Fuel Comb - Residential - Oil,2104004000,Sulfate Portion of PM2.5-PRI,8.15845,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008100,Phenol,0.1624176,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008100,Acenaphthene,0.00062492,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008100,o-Xylene,0.00559954,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008100,Nitrogen Oxides,0.0002925553,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008100,PM Condensible,0.0001248086,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008031,Nitrogen Oxides,0.03592936,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008031,Sulfur Dioxide,0.006843688,TON
36061,New York,Fuel Comb - Residential - Oil,2104011000,"Indeno[1,2,3-c,d]Pyrene",0.00545678,LB
36061,New York,Fuel Comb - Residential - Oil,2104011000,Formaldehyde,87.3214,LB
36061,New York,Fuel Comb - Residential - Oil,2104011000,Lead,3.262558,LB
36047,Kings,Fuel Comb - Residential - Natural Gas,2104006000,Acetaldehyde,0.924666,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008031,Cresol/Cresylic Acid (Mixed Isomers),23.0952,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008031,"Indeno[1,2,3-c,d]Pyrene",0.01839146,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008031,Perylene,0.00701776,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008031,Fluoranthene,0.1500012,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008031,Nickel,0.002081846,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008031,1-Methylphenanthrene,0.1091812,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008031,Fluorene,0.218362,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008400,Cadmium,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008400,Ammonia,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008021,Phenol,9.348,LB
36061,New York,Fuel Comb - Residential - Wood,2104008021,Chrysene,0.00962374,LB
36061,New York,Fuel Comb - Residential - Wood,2104008021,Mercury,2.91429e-05,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008611,"Benzo(g,h,i)Fluoranthene",4.2598e-11,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008611,Benzene,1.989634e-07,LB
36085,Richmond,Fuel Comb - Residential - Wood,2104008611,Nitrate portion of PM2.5-PRI,6.44274e-12,TON
36005,Bronx,Fuel Comb - Residential - Wood,2104008611,Formaldehyde,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008611,PM10 Filterable,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008611,Lead,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008611,Elemental Carbon portion of PM2.5-PRI,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008611,Remaining PMFINE portion of PM2.5-PRI,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008400,Ethyl Benzene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008400,Benzene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008400,Mercury,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008400,Acetaldehyde,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008400,Sulfate Portion of PM2.5-PRI,0.0,TON
36085,Richmond,Fuel Comb - Residential - Oil,2104004000,Sulfur Dioxide,0.4318757,TON
36061,New York,Fuel Comb - Residential - Natural Gas,2104006000,Pyrene,0.1720786,LB
36061,New York,Fuel Comb - Residential - Natural Gas,2104006000,PM Condensible,5.506513,TON
36061,New York,Fuel Comb - Residential - Natural Gas,2104006000,PM2.5 Primary (Filt + Cond),7.399377,TON
36081,Queens,Fuel Comb - Residential - Oil,2104011000,Formaldehyde,65.5006,LB
36081,Queens,Fuel Comb - Residential - Oil,2104011000,PM2.5 Primary (Filt + Cond),2.070587,TON
36061,New York,Fuel Comb - Residential - Wood,2104008500,Arsenic,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008500,Acetophenone,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008500,Organic Carbon portion of PM2.5-PRI,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008500,PM Condensible,0.0,TON
36061,New York,Fuel Comb - Residential - Wood,2104008500,Cresol/Cresylic Acid (Mixed Isomers),0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008400,Cadmium,0.0,LB
36081,Queens,Fuel Comb - Residential - Wood,2104008400,1-Methylnaphthalene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Other,2104002000,Benzo[a]Pyrene,0.0,LB
36005,Bronx,Fuel Comb - Residential - Other,2104002000,Isophorone,0.0,LB
36005,Bronx,Fuel Comb - Residential - Other,2104002000,PM Condensible,0.0,TON
36005,Bronx,Fuel Comb - Residential - Other,2104002000,Sulfate Portion of PM2.5-PRI,0.0,TON
36081,Queens,Fuel Comb - Residential - Wood,2104008615,Sulfur Dioxide,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008100,Naphthalene,0.06075,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008100,Formaldehyde,0.311778,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008615,Catechol,0.0,LB
36005,Bronx,Fuel Comb - Residential - Wood,2104008615,Nitrate portion of PM2.5-PRI,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008630,Ethyl Benzene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008630,Hydroquinone,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008630,Acenaphthene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008630,Organic Carbon portion of PM2.5-PRI,0.0,TON
36047,Kings,Fuel Comb - Residential - Wood,2104008614,Acenaphthylene,0.0,LB
36047,Kings,Fuel Comb - Residential - Wood,2104008614,Phenanthrene,0.0,LB
36061,New York,Fuel Comb - Residential - Wood,2104008031,2-Methylphenanthrene,0.00486922,LB
36061,New York,Fuel Comb - Residential - Wood,2104008031,Manganese,0.0001712278,LB
36061,New York,Fuel Comb - Residential - Wood,2104008031,Mercury,7.285726e-06,LB
