state,state_abbr,county,year,is_partial_year,num_active_units,total_co2_mass_tons,total_so2_mass_tons,total_nox_mass_tons,total_gross_load_mwh,total_heat_input_mmbtu,co2_rate_tons_per_mwh,so2_rate_tons_per_mwh,nox_rate_tons_per_mwh,pct_heatinput_coal,pct_heatinput_natural_gas,pct_heatinput_oil,pct_heatinput_biomass_waste,pct_heatinput_other,pct_heatinput_unknown,so2_to_nox_ratio,co2_to_nox_ratio,co2_yoy_pct_change,so2_yoy_pct_change,nox_yoy_pct_change
Alabama,AL,Greene,2020,FALSE,11,696954.552,3.687,832.177,1149777.75,11641749.925,0.60616,0.000003,0.000724,0,100,0,0,0,0,0.0044,837.5076,,,
Alabama,AL,Greene,2021,FALSE,11,506935.54,4.802,466.338,814247,8383213.175,0.62258,0.000006,0.000573,0,100,0,0,0,0,0.0103,1087.056,-27.26,30.24,-43.96
Alabama,AL,Greene,2022,FALSE,11,817274.851,12.048,850.933,1325588,13512931.725,0.61654,0.000009,0.000642,0,100,0,0,0,0,0.0142,960.4456,61.22,150.9,82.47
Alabama,AL,Greene,2023,FALSE,11,877874.75,4.784,1128.351,1486496,14636558.775,0.59057,0.000003,0.000759,0,100,0,0,0,0,0.0042,778.0157,7.41,-60.29,32.6
Alabama,AL,Greene,2024,FALSE,11,960110.07,5.552,1171.525,1584186.25,15960788,0.60606,0.000004,0.00074,0,100,0,0,0,0,0.0047,819.5387,9.37,16.05,3.83
Alabama,AL,Greene,2025,FALSE,11,700210.449,3.764,828.121,1181317.5,11702692,0.59274,0.000003,0.000701,0,100,0,0,0,0,0.0045,845.5412,-27.07,-32.2,-29.31
Alabama,AL,Greene,2026,TRUE,11,200371.012,1.43,225.317,321209.5,3305461.725,0.6238,0.000004,0.000701,0,100,0,0,0,0,0.0063,889.2849,-71.38,-62.01,-72.79
Alabama,AL,Jackson,2020,FALSE,1,0,0,41.932,0,848070,,,,0,100,0,0,0,0,0,0,,,
Alabama,AL,Jackson,2021,FALSE,1,0,0,45.377,0,917730,,,,0,100,0,0,0,0,0,0,,,8.22
Alabama,AL,Jefferson,2020,FALSE,4,18846905.225,870.63,6360.155,17593673,179699736.425,1.07123,0.000049,0.000362,100,0,0,0,0,0,0.1369,2963.2777,,,
Alabama,AL,Jefferson,2021,FALSE,4,22965315.15,1259.123,7372.334,21850044.75,218967616.55,1.05104,0.000058,0.000337,100,0,0,0,0,0,0.1708,3115.0671,21.85,44.62,15.91
Alabama,AL,Jefferson,2022,FALSE,4,23814854.175,1191.666,7538.103,22441953.75,227067665.775,1.06118,0.000053,0.000336,100,0,0,0,0,0,0.1581,3159.2636,3.7,-5.36,2.25
Alabama,AL,Jefferson,2023,FALSE,4,18109178.3,777.201,5678.36,16992704.5,172665705.425,1.0657,0.000046,0.000334,100,0,0,0,0,0,0.1369,3189.1564,-23.96,-34.78,-24.67
Alabama,AL,Jefferson,2024,FALSE,4,20798073.8,941.05,6035.33,19896603.75,198303589.1,1.04531,0.000047,0.000303,100,0,0,0,0,0,0.1559,3446.0541,14.85,21.08,6.29
Alabama,AL,Jefferson,2025,FALSE,4,21354326.3,899.684,6358.473,20339405.25,203607308.125,1.0499,0.000044,0.000313,100,0,0,0,0,0,0.1415,3358.4048,2.67,-4.4,5.35
Alabama,AL,Jefferson,2026,TRUE,4,10054818.475,593.436,2988.529,9659059,95869775.65,1.04097,0.000061,0.000309,100,0,0,0,0,0,0.1986,3364.4708,-52.91,-34.04,-53
Alabama,AL,Lee,2020,FALSE,10,5195443.6,26.228,369.378,12975863.06,87424505.729,0.40039,0.000002,0.000028,0,100,0,0,0,0,0.071,14065.3845,,,
Alabama,AL,Lee,2021,FALSE,10,4671307.35,23.581,350.502,11676091.01,78605683.452,0.40007,0.000002,0.00003,0,100,0,0,0,0,0.0673,13327.477,-10.09,-10.09,-5.11
Alabama,AL,Lee,2022,FALSE,10,4874870.15,24.609,351.527,11955634.54,82030957.199,0.40775,0.000002,0.000029,0,100,0,0,0,0,0.07,13867.6976,4.36,4.36,0.29
Alabama,AL,Lee,2023,FALSE,10,5592225.4,28.232,395.799,14019022.7,94102870.033,0.3989,0.000002,0.000028,0,100,0,0,0,0,0.0713,14128.9528,14.72,14.72,12.59
Alabama,AL,Lee,2024,FALSE,10,4837807.275,24.423,352.762,12038455.26,81406471.751,0.40186,0.000002,0.000029,0,100,0,0,0,0,0.0692,13714.0828,-13.49,-13.49,-10.87
Alabama,AL,Lee,2025,FALSE,10,4972399.625,25.102,365.02,12354913,83671036.478,0.40246,0.000002,0.00003,0,100,0,0,0,0,0.0688,13622.2662,2.78,2.78,3.47
Alabama,AL,Lee,2026,TRUE,8,2437730.65,12.307,176.746,6122152.92,41019997.964,0.39818,0.000002,0.000029,0,100,0,0,0,0,0.0696,13792.2819,-50.97,-50.97,-51.58
Alabama,AL,Lowndes,2020,FALSE,1,367013.7,1.853,90.953,900489.75,6175748.55,0.40757,0.000002,0.000101,0,100,0,0,0,0,0.0204,4035.2017,,,
Alabama,AL,Lowndes,2021,FALSE,1,340649.05,1.72,82.033,835729.75,5732121.15,0.40761,0.000002,0.000098,0,100,0,0,0,0,0.021,4152.5855,-7.18,-7.18,-9.81
Alabama,AL,Lowndes,2022,FALSE,1,324874.675,1.64,82.38,797255,5466613.075,0.40749,0.000002,0.000103,0,100,0,0,0,0,0.0199,3943.611,-4.63,-4.65,0.42
Alabama,AL,Lowndes,2023,FALSE,1,382996.6,1.934,98.342,940079.75,6444564.375,0.40741,0.000002,0.000105,0,100,0,0,0,0,0.0197,3894.5374,17.89,17.93,19.38
Alabama,AL,Lowndes,2024,FALSE,1,404794.3,2.044,102.47,993658,6811433,0.40738,0.000002,0.000103,0,100,0,0,0,0,0.0199,3950.3689,5.69,5.69,4.2
Alabama,AL,Lowndes,2025,FALSE,1,373795.6,1.887,95.923,917471,6289780.475,0.40742,0.000002,0.000105,0,100,0,0,0,0,0.0197,3896.8297,-7.66,-7.68,-6.39
Alabama,AL,Lowndes,2026,TRUE,1,148556.625,0.75,38.53,364620.25,2499745.9,0.40743,0.000002,0.000106,0,100,0,0,0,0,0.0195,3855.6093,-60.26,-60.25,-59.83
Alabama,AL,Mobile,2020,FALSE,10,8385957.94,1291.253,1766.524,15417414.3,117796244.343,0.54393,0.000084,0.000115,27.24,72.76,0,0,0,0,0.731,4747.152,,,
Alabama,AL,Mobile,2021,FALSE,9,8978168.627,3888.742,2455.734,15696908.25,121484512.279,0.57197,0.000248,0.000156,33.53,66.47,0,0,0,0,1.5835,3656.0021,7.06,201.16,39.02
Alabama,AL,Mobile,2022,FALSE,10,8917492.97,1356.106,2027.358,15773895.53,122010262.11,0.56533,0.000086,0.000129,32.7,67.3,0,0,0,0,0.6689,4398.5783,-0.68,-65.13,-17.44
Alabama,AL,Mobile,2023,FALSE,11,6981020.917,287.962,1424.038,13516482.54,103086322.599,0.51648,0.000021,0.000105,19.21,80.79,0,0,0,0,0.2022,4902.2715,-21.72,-78.77,-29.76
Alabama,AL,Mobile,2024,FALSE,11,7671412.326,188.336,972.633,17401223.18,122788942.216,0.44085,0.000011,0.000056,7.06,92.94,0,0,0,0,0.1936,7887.2631,9.89,-34.6,-31.7
Alabama,AL,Mobile,2025,FALSE,11,7616301.437,196.155,976.338,16922970.52,121286755.495,0.45006,0.000012,0.000058,7.8,92.2,0,0,0,0,0.2009,7800.886,-0.72,4.15,0.38
Alabama,AL,Mobile,2026,TRUE,11,3515853.215,45.906,303.557,8314320.86,58004187.982,0.42287,0.000006,0.000037,2.75,97.25,0,0,0,0,0.1512,11582.1846,-53.84,-76.6,-68.91
Alabama,AL,Morgan,2020,FALSE,9,1978754.502,9.99,642.527,4487630.96,38185894.124,0.44094,0.000002,0.000143,0.5,99.5,0,0,0,0,0.0155,3079.6441,,,
Alabama,AL,Morgan,2021,FALSE,9,2648392.903,13.371,755.691,5988132.82,50371150.778,0.44227,0.000002,0.000126,0.43,99.57,0,0,0,0,0.0177,3504.5977,33.84,33.84,17.61
Alabama,AL,Morgan,2022,FALSE,7,3504800.081,17.693,557.201,8045417.17,61598431.274,0.43563,0.000002,0.000069,0,100,0,0,0,0,0.0318,6290.0104,32.34,32.32,-26.27
Alabama,AL,Morgan,2023,FALSE,7,3370723.025,17.015,519.411,7791493.71,59395082.597,0.43262,0.000002,0.000067,0,100,0,0,0,0,0.0328,6489.5103,-3.83,-3.83,-6.78
Alabama,AL,Morgan,2024,FALSE,7,3451626.563,17.423,620.678,8201825.84,60827747.227,0.42084,0.000002,0.000076,0,100,0,0,0,0,0.0281,5561.0583,2.4,2.4,19.5
Alabama,AL,Morgan,2025,FALSE,7,3608675.478,18.219,482.406,8563196.33,62883236.286,0.42142,0.000002,0.000056,0,100,0,0,0,0,0.0378,7480.5775,4.55,4.57,-22.28
Alabama,AL,Morgan,2026,TRUE,7,1682461.474,8.493,224.039,3997158.62,29204302.671,0.42091,0.000002,0.000056,0,100,0,0,0,0,0.0379,7509.6812,-53.38,-53.38,-53.56
Alabama,AL,Russell,2020,FALSE,2,0,0,85.025,72268.02,1530859.1,0,0,0.001177,0,100,0,0,0,0,0,0,,,
Alabama,AL,Russell,2021,FALSE,2,0,0,1404.119,67585.39,1573899.506,0,0,0.020775,0,100,0,0,0,0,0,0,,,1551.42
Alabama,AL,Shelby,2020,FALSE,5,3832358.702,760.079,2254.772,4158876.75,44005747.7,0.92149,0.000183,0.000542,64.97,35.03,0,0,0,0,0.3371,1699.6657,,,
Alabama,AL,Shelby,2021,FALSE,5,4527563.601,1017.396,2750.051,4739364.5,49997605.675,0.95531,0.000215,0.00058,79.04,20.96,0,0,0,0,0.37,1646.3562,18.14,33.85,21.97
Alabama,AL,Shelby,2022,FALSE,5,3823447.102,1154.597,2521.913,4435001,47048062.325,0.86211,0.00026,0.000569,68.38,31.62,0,0,0,0,0.4578,1516.09,-15.55,13.49,-8.3
Alabama,AL,Shelby,2023,FALSE,5,3277111.004,847.64,2318.763,3724241,39268998.175,0.87994,0.000228,0.000623,56.85,43.15,0,0,0,0,0.3656,1413.3014,-14.29,-26.59,-8.06
Alabama,AL,Shelby,2024,FALSE,5,3142184.55,1405.173,2133.872,3599419.25,37456169.95,0.87297,0.00039,0.000593,54.98,45.02,0,0,0,0,0.6585,1472.5272,-4.12,65.77,-7.97
Alabama,AL,Shelby,2025,FALSE,5,3554476.75,939.715,2177.571,4186779.5,42897407.9,0.84898,0.000224,0.00052,64.14,35.86,0,0,0,0,0.4315,1632.3127,13.12,-33.12,2.05
Alabama,AL,Shelby,2026,TRUE,5,1165828.15,153.219,623.084,1496226.75,14967251.975,0.77918,0.000102,0.000416,78.14,21.86,0,0,0,0,0.2459,1871.061,-67.2,-83.7,-71.39
Alabama,AL,Talladega,2020,FALSE,2,24690.5,0.132,17.683,43195,418583.2,0.57161,0.000003,0.000409,0,100,0,0,0,0,0.0075,1396.2846,,,
Alabama,AL,Talladega,2021,FALSE,2,30642.3,0.168,21.954,53095,519639.2,0.57712,0.000003,0.000413,0,100,0,0,0,0,0.0077,1395.7502,24.11,27.27,24.15
Alabama,AL,Talladega,2022,FALSE,2,60630.3,0.328,43.441,105258,1027552.3,0.57602,0.000003,0.000413,0,100,0,0,0,0,0.0076,1395.693,97.86,95.24,97.87
Alabama,AL,Talladega,2023,FALSE,2,31277.3,0.166,22.655,47662,529921.6,0.65623,0.000003,0.000475,0,100,0,0,0,0,0.0073,1380.5915,-48.41,-49.39,-47.85
Alabama,AL,Talladega,2024,FALSE,2,20771.9,0.113,15.055,36543,352126.3,0.56842,0.000003,0.000412,0,100,0,0,0,0,0.0075,1379.7343,-33.59,-31.93,-33.55
Alabama,AL,Talladega,2025,FALSE,2,28509.3,0.155,20.861,49921,483330.9,0.57109,0.000003,0.000418,0,100,0,0,0,0,0.0074,1366.6315,37.25,37.17,38.57
Alabama,AL,Talladega,2026,TRUE,2,15972.9,0.087,11.714,28031,270756.9,0.56983,0.000003,0.000418,0,100,0,0,0,0,0.0074,1363.5735,-43.97,-43.87,-43.85
Alabama,AL,Tallapoosa,2020,FALSE,2,2185607.354,11.034,136.818,5419479.53,36777104.596,0.40329,0.000002,0.000025,0,100,0,0,0,0,0.0806,15974.56,,,
Alabama,AL,Tallapoosa,2021,FALSE,2,2135981.474,10.783,132.127,5254941.94,35941972.307,0.40647,0.000002,0.000025,0,100,0,0,0,0,0.0816,16166.1241,-2.27,-2.27,-3.43
Alabama,AL,Tallapoosa,2022,FALSE,2,2121565.179,10.71,133.851,5215329.48,35699453.727,0.40679,0.000002,0.000026,0,100,0,0,0,0,0.08,15850.2004,-0.67,-0.68,1.3
Alabama,AL,Tallapoosa,2023,FALSE,2,1780385.067,8.988,105.814,4339568.21,29958423.445,0.41027,0.000002,0.000024,0,100,0,0,0,0,0.0849,16825.6097,-16.08,-16.08,-20.95
Alabama,AL,Tallapoosa,2024,FALSE,2,1871271.256,9.447,106.138,4515732.43,31487827.626,0.41439,0.000002,0.000024,0,100,0,0,0,0,0.089,17630.5494,5.1,5.11,0.31
Alabama,AL,Tallapoosa,2025,FALSE,2,1366930.34,6.901,84.97,3205611.18,23001306.164,0.42642,0.000002,0.000027,0,100,0,0,0,0,0.0812,16087.2113,-26.95,-26.95,-19.94
Alabama,AL,Tallapoosa,2026,TRUE,2,507116.11,2.56,30.741,1192811.9,8533185.942,0.42514,0.000002,0.000026,0,100,0,0,0,0,0.0833,16496.409,-62.9,-62.9,-63.82
Alabama,AL,Washington,2020,FALSE,7,1124467.206,268.11,1093.422,1844421.26,15983566.154,0.60966,0.000145,0.000593,25.3,74.7,0,0,0,0,0.2452,1028.3927,,,
Alabama,AL,Washington,2021,FALSE,6,901417.252,4.551,274.033,1804170.7,15166738.189,0.49963,0.000003,0.000152,0,100,0,0,0,0,0.0166,3289.4478,-19.84,-98.3,-74.94
Alabama,AL,Washington,2022,FALSE,6,1048391.311,5.299,339.521,1994407.85,17640432.276,0.52567,0.000003,0.00017,0,100,0,0,0,0,0.0156,3087.8541,16.3,16.44,23.9
Alabama,AL,Washington,2023,FALSE,7,1628630.39,8.227,401.619,3653643.58,27404130.6,0.44576,0.000002,0.00011,0,100,0,0,0,0,0.0205,4055.1627,55.35,55.26,18.29
Alabama,AL,Washington,2024,FALSE,7,2240274.638,11.313,359.681,5723839.32,37696585.796,0.39139,0.000002,0.000063,0,100,0,0,0,0,0.0315,6228.5043,37.56,37.51,-10.44
Alabama,AL,Washington,2025,FALSE,7,2301729.293,11.623,637.213,5832120.82,38730486.196,0.39466,0.000002,0.000109,0,100,0,0,0,0,0.0182,3612.1819,2.74,2.74,77.16
Alabama,AL,Washington,2026,TRUE,7,1161990.098,5.867,442.69,2940281.68,19552785.648,0.3952,0.000002,0.000151,0,100,0,0,0,0,0.0133,2624.8393,-49.52,-49.52,-30.53
Alaska,AK,Denali Borough,2020,FALSE,1,0,0,0,214289.1,0,0,0,0,,,,,,,,,,,
Alaska,AK,Denali Borough,2021,FALSE,1,0,0,0,250187.89,0,0,0,0,,,,,,,,,,,
Alaska,AK,Denali Borough,2022,FALSE,1,0,0,0,289925.66,0,0,0,0,,,,,,,,,,,
Alaska,AK,Denali Borough,2023,FALSE,1,0,0,0,278474.22,0,0,0,0,,,,,,,,,,,
Alaska,AK,Denali Borough,2024,FALSE,1,0,0,0,301690.56,0,0,0,0,,,,,,,,,,,
Alaska,AK,Denali Borough,2025,FALSE,1,0,0,0,344059.75,0,0,0,0,,,,,,,,,,,
Alaska,AK,Denali Borough,2026,TRUE,1,0,0,0,130181.32,0,0,0,0,,,,,,,,,,,
Arizona,AZ,Apache,2020,FALSE,6,12238506.733,6142.466,7847.888,11525112.33,116730714.279,1.0619,0.000533,0.000681,100,0,0,0,0,0,0.7827,1559.465,,,
Arizona,AZ,Apache,2021,FALSE,6,13606133.86,6166.436,9127.904,12959602.89,129781388.094,1.04989,0.000476,0.000704,100,0,0,0,0,0,0.6756,1490.6088,11.17,0.39,16.31
Arizona,AZ,Apache,2022,FALSE,6,12073124.903,5828.972,7375.93,11492677.56,115178236.588,1.05051,0.000507,0.000642,100,0,0,0,0,0,0.7903,1636.8275,-11.27,-5.47,-19.19
Arizona,AZ,Apache,2023,FALSE,6,11685249.083,5802.154,7046.976,11225582.96,111483838.44,1.04095,0.000517,0.000628,100,0,0,0,0,0,0.8234,1658.1934,-3.21,-0.46,-4.46
Arizona,AZ,Apache,2024,FALSE,6,10122838.676,4225.807,5861.647,9621063.6,96568913.273,1.05215,0.000439,0.000609,100,0,0,0,0,0,0.7209,1726.9615,-13.37,-27.17,-16.82
Arizona,AZ,Apache,2025,FALSE,6,10123604.26,4065.339,4378.34,9791999.7,96607575.422,1.03386,0.000415,0.000447,100,0,0,0,0,0,0.9285,2312.2015,0.01,-3.8,-25.31
